gid,role,role_score,cluster_id,priority_score,evidence
100000001052789100,terminal,0.625,86,54.94,"Получает 70,975 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001052945100,distributor,0.685,87,67.32,"Переводит средства 3 уникальным получателям; исходящий объём 1,595,700 KZT превышает входящий 56,520 KZT."
100000001053894100,peripheral,0.6,46,64.26,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 2,000,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001056414100,terminal,0.715,37,58.46,"Получает 250,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001063678100,transit,0.415,88,49.08,"Получает 35,000 KZT и переводит дальше 100% входящего объёма."
100000001065234100,peripheral,0.6,89,59.47,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 360,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001065481100,peripheral,0.6,72,50.78,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 16,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001066017100,coordinator,0.621,9,49.77,Связан с 2 отправителями и 4 получателями; объёмы входящих и исходящих средств сопоставимы.
100000001072022100,terminal,0.92,4,67.54,"Получает 1,684,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001073568100,terminal,0.669,66,56.4,"Получает 707,465 KZT, исходящий объём составляет 219,503 KZT (31% входящего)."
100000001074553100,terminal,0.644,90,54.64,"Получает 28,971 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001083990100,terminal,0.615,68,53.96,"Получает 49,900 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001089055100,peripheral,0.6,91,50.2,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 13,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001102676100,transit,0.775,92,38.09,"Получает 50,000 KZT и переводит дальше 100% входящего объёма."
100000001103905100,peripheral,0.6,55,51.11,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 18,000 KZT."
100000001110358100,terminal,0.646,81,54.91,"Получает 32,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001111763100,peripheral,0.6,55,50.97,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 17,144 KZT."
100000001114385100,terminal,0.605,4,52.49,"Получает 29,500 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001126374100,terminal,0.713,9,59.26,"Получает 182,500 KZT, исходящий объём составляет 29,200 KZT (16% входящего)."
100000001130176100,terminal,0.603,9,52.03,"Получает 25,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001130553100,peripheral,0.6,16,51.11,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 18,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001131403100,peripheral,0.6,87,63.59,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 1,570,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001138283100,transit,0.55,14,45.25,"Получает 81,805 KZT и переводит дальше 61% входящего объёма."
100000001138376100,peripheral,0.6,65,50.66,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 15,300 KZT."
100000001140785100,terminal,0.738,93,60.23,"Получает 215,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001141268100,terminal,0.859,94,63.27,"Получает 480,000 KZT, исходящий объём составляет 10,000 KZT (2% входящего)."
100000001145749100,peripheral,0.6,95,49.47,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 10,000 KZT."
100000001149815100,peripheral,0.6,51,49.98,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 12,000 KZT."
100000001155773100,terminal,0.601,51,51.61,"Получает 21,500 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001160401100,terminal,0.614,96,53.8,"Получает 47,190 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001162560100,distributor,1.0,97,72.05,"Переводит средства 12 уникальным получателям; исходящий объём 2,904,398 KZT превышает входящий 331,300 KZT."
100000001164648100,terminal,0.637,98,52.54,"Получает 13,660 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001166289100,terminal,0.861,45,63.92,"Получает 721,039 KZT, исходящий объём составляет 25,000 KZT (3% входящего)."
100000001169666100,terminal,0.64,99,56.65,"Получает 220,000 KZT, исходящий объём составляет 24,000 KZT (11% входящего)."
100000001184915100,terminal,0.691,65,57.85,"Получает 201,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001194266100,terminal,0.615,4,53.96,"Получает 50,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001202637100,peripheral,0.6,99,49.47,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 10,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001202787100,peripheral,0.6,100,52.77,"Небольшая активность: 2 уникальных отправителей, 0 получателей, оборот 14,850 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001220124100,peripheral,0.6,14,53.34,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 40,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001222245100,peripheral,0.6,16,59.9,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 420,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001222263100,peripheral,0.6,16,50.54,"Небольшая активность: 1 уникальных отправителей, 1 получателей, оборот 1,165,570 KZT."
100000001223977100,peripheral,0.6,101,45.3,"Небольшая активность: 1 уникальных отправителей, 1 получателей, оборот 23,000 KZT."
100000001227106100,terminal,0.672,16,57.29,"Получает 164,765 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001229743100,transit,0.621,102,35.48,"Получает 7,000 KZT и переводит дальше 100% входящего объёма."
100000001232297100,transit,0.229,82,53.72,"Получает 5,000 KZT и переводит дальше 100% входящего объёма."
100000001236706100,consolidator,0.514,28,55.41,"Получает средства от 3 уникальных отправителей; входящий объём 142,700 KZT превышает исходящий 36,000 KZT."
100000001241318100,terminal,0.617,103,54.13,"Получает 53,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001246806100,peripheral,0.6,104,56.63,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 130,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001248999100,terminal,0.602,43,51.85,"Получает 23,425 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001249054100,peripheral,0.6,105,51.01,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 17,375 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001250022100,terminal,0.615,71,53.96,"Получает 50,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001251686100,peripheral,0.6,23,51.11,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 18,000 KZT."
100000001252290100,terminal,0.641,16,57.78,"Получает 141,005 KZT, исходящий объём составляет 5,000 KZT (4% входящего)."
100000001253557100,terminal,0.855,106,63.92,"Получает 210,200 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001256409100,peripheral,0.6,107,48.85,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 8,000 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
100000001262647100,terminal,0.602,108,51.87,"Получает 23,650 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001270349100,terminal,0.69,109,57.83,"Получает 200,000 KZT, исходящий объём составляет 0 KZT (0% входящего)."
100000001270470100,peripheral,0.6,110,52.37,"Небольшая активность: 1 уникальных отправителей, 0 получателей, оборот 28,300 KZT. На глубине 4 отсутствие исходящих связей может быть следствием границы выгрузки и само по себе не подтверждает terminal-роль."
